[2021-08-10 11:02:22,960] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:02:46,994] - [trainer.py file line:113] - INFO: rec_loss: 0.0140950307
[2021-08-10 11:02:46,998] - [trainer.py file line:123] - INFO: per_loss: 0.4145864844
[2021-08-10 11:02:46,999] - [trainer.py file line:131] - INFO: tpl_loss: 0.0103683230
[2021-08-10 11:02:47,046] - [trainer.py file line:136] - INFO: adv_loss: 0.0001517594
[2021-08-10 11:02:48,064] - [trainer.py file line:149] - INFO: Epoch 6 evaluation process...
[2021-08-10 11:02:48,888] - [trainer.py file line:178] - INFO: Ref  PSNR (now): 18.778 	 SSIM (now): 0.3799
[2021-08-10 11:02:48,888] - [trainer.py file line:185] - INFO: Ref  PSNR (max): 19.583 (4) 	 SSIM (max): 0.3939 (4)
[2021-08-10 11:02:48,888] - [trainer.py file line:188] - INFO: Evaluation over.
[2021-08-10 11:02:48,889] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:02:51,098] - [trainer.py file line:111] - INFO: epoch: 7	 batch: 5
[2021-08-10 11:02:51,104] - [trainer.py file line:113] - INFO: rec_loss: 0.0185776036
[2021-08-10 11:02:51,109] - [trainer.py file line:123] - INFO: per_loss: 0.8991427422
[2021-08-10 11:02:51,111] - [trainer.py file line:131] - INFO: tpl_loss: 0.0105079636
[2021-08-10 11:02:51,164] - [trainer.py file line:136] - INFO: adv_loss: 0.0002177641
[2021-08-10 11:02:52,129] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:02:54,312] - [trainer.py file line:111] - INFO: epoch: 8	 batch: 5
[2021-08-10 11:02:54,364] - [trainer.py file line:113] - INFO: rec_loss: 0.0115211783
[2021-08-10 11:02:54,368] - [trainer.py file line:123] - INFO: per_loss: 0.4229906201
[2021-08-10 11:02:54,369] - [trainer.py file line:131] - INFO: tpl_loss: 0.0100320913
[2021-08-10 11:02:54,422] - [trainer.py file line:136] - INFO: adv_loss: 0.0003471290
[2021-08-10 11:02:55,331] - [trainer.py file line:149] - INFO: Epoch 8 evaluation process...
[2021-08-10 11:02:56,000] - [trainer.py file line:178] - INFO: Ref  PSNR (now): 19.840 	 SSIM (now): 0.3947
[2021-08-10 11:02:56,001] - [trainer.py file line:185] - INFO: Ref  PSNR (max): 19.840 (8) 	 SSIM (max): 0.3947 (8)
[2021-08-10 11:02:56,001] - [trainer.py file line:188] - INFO: Evaluation over.
[2021-08-10 11:02:56,002] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:02:58,143] - [trainer.py file line:111] - INFO: epoch: 9	 batch: 5
[2021-08-10 11:02:58,194] - [trainer.py file line:113] - INFO: rec_loss: 0.0101688020
[2021-08-10 11:02:58,198] - [trainer.py file line:123] - INFO: per_loss: 0.3964506984
[2021-08-10 11:02:58,199] - [trainer.py file line:131] - INFO: tpl_loss: 0.0088568889
[2021-08-10 11:02:58,260] - [trainer.py file line:136] - INFO: adv_loss: 0.0005512395
[2021-08-10 11:02:59,219] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:01,371] - [trainer.py file line:111] - INFO: epoch: 10	 batch: 5
[2021-08-10 11:03:01,425] - [trainer.py file line:113] - INFO: rec_loss: 0.0129736764
[2021-08-10 11:03:01,428] - [trainer.py file line:123] - INFO: per_loss: 0.5268652439
[2021-08-10 11:03:01,430] - [trainer.py file line:131] - INFO: tpl_loss: 0.0097893532
[2021-08-10 11:03:01,485] - [trainer.py file line:136] - INFO: adv_loss: 0.0010706906
[2021-08-10 11:03:02,536] - [trainer.py file line:149] - INFO: Epoch 10 evaluation process...
[2021-08-10 11:03:03,201] - [trainer.py file line:178] - INFO: Ref  PSNR (now): 21.409 	 SSIM (now): 0.4163
[2021-08-10 11:03:03,202] - [trainer.py file line:185] - INFO: Ref  PSNR (max): 21.409 (10) 	 SSIM (max): 0.4163 (10)
[2021-08-10 11:03:03,202] - [trainer.py file line:188] - INFO: Evaluation over.
[2021-08-10 11:03:03,205] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:05,226] - [trainer.py file line:111] - INFO: epoch: 11	 batch: 5
[2021-08-10 11:03:05,280] - [trainer.py file line:113] - INFO: rec_loss: 0.0135714337
[2021-08-10 11:03:05,283] - [trainer.py file line:123] - INFO: per_loss: 0.6397860646
[2021-08-10 11:03:05,285] - [trainer.py file line:131] - INFO: tpl_loss: 0.0101310657
[2021-08-10 11:03:05,349] - [trainer.py file line:136] - INFO: adv_loss: -0.0039899619
[2021-08-10 11:03:06,243] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:08,101] - [trainer.py file line:111] - INFO: epoch: 12	 batch: 5
[2021-08-10 11:03:08,155] - [trainer.py file line:113] - INFO: rec_loss: 0.0112031745
[2021-08-10 11:03:08,159] - [trainer.py file line:123] - INFO: per_loss: 0.4684917927
[2021-08-10 11:03:08,160] - [trainer.py file line:131] - INFO: tpl_loss: 0.0089418208
[2021-08-10 11:03:08,225] - [trainer.py file line:136] - INFO: adv_loss: 0.0427503251
[2021-08-10 11:03:09,158] - [trainer.py file line:149] - INFO: Epoch 12 evaluation process...
[2021-08-10 11:03:09,770] - [trainer.py file line:178] - INFO: Ref  PSNR (now): 21.496 	 SSIM (now): 0.4063
[2021-08-10 11:03:09,770] - [trainer.py file line:185] - INFO: Ref  PSNR (max): 21.496 (12) 	 SSIM (max): 0.4163 (10)
[2021-08-10 11:03:09,770] - [trainer.py file line:188] - INFO: Evaluation over.
[2021-08-10 11:03:09,771] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:11,796] - [trainer.py file line:111] - INFO: epoch: 13	 batch: 5
[2021-08-10 11:03:11,850] - [trainer.py file line:113] - INFO: rec_loss: 0.0123202717
[2021-08-10 11:03:11,853] - [trainer.py file line:123] - INFO: per_loss: 0.5139874220
[2021-08-10 11:03:11,855] - [trainer.py file line:131] - INFO: tpl_loss: 0.0089178383
[2021-08-10 11:03:11,919] - [trainer.py file line:136] - INFO: adv_loss: 0.0827095434
[2021-08-10 11:03:12,849] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:14,859] - [trainer.py file line:111] - INFO: epoch: 14	 batch: 5
[2021-08-10 11:03:14,860] - [trainer.py file line:113] - INFO: rec_loss: 0.0107581224
[2021-08-10 11:03:14,873] - [trainer.py file line:123] - INFO: per_loss: 0.5009973049
[2021-08-10 11:03:14,878] - [trainer.py file line:131] - INFO: tpl_loss: 0.0091205109
[2021-08-10 11:03:14,962] - [trainer.py file line:136] - INFO: adv_loss: 0.0016760464
[2021-08-10 11:03:16,073] - [trainer.py file line:149] - INFO: Epoch 14 evaluation process...
[2021-08-10 11:03:16,921] - [trainer.py file line:178] - INFO: Ref  PSNR (now): 22.319 	 SSIM (now): 0.4182
[2021-08-10 11:03:16,922] - [trainer.py file line:185] - INFO: Ref  PSNR (max): 22.319 (14) 	 SSIM (max): 0.4182 (14)
[2021-08-10 11:03:16,922] - [trainer.py file line:188] - INFO: Evaluation over.
[2021-08-10 11:03:16,925] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:19,051] - [trainer.py file line:111] - INFO: epoch: 15	 batch: 5
[2021-08-10 11:03:19,105] - [trainer.py file line:113] - INFO: rec_loss: 0.0127838133
[2021-08-10 11:03:19,108] - [trainer.py file line:123] - INFO: per_loss: 0.5960953236
[2021-08-10 11:03:19,110] - [trainer.py file line:131] - INFO: tpl_loss: 0.0095677115
[2021-08-10 11:03:19,155] - [trainer.py file line:136] - INFO: adv_loss: -0.0262284596
[2021-08-10 11:03:20,005] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:22,147] - [trainer.py file line:111] - INFO: epoch: 16	 batch: 5
[2021-08-10 11:03:22,201] - [trainer.py file line:113] - INFO: rec_loss: 0.0097627128
[2021-08-10 11:03:22,204] - [trainer.py file line:123] - INFO: per_loss: 0.3788231909
[2021-08-10 11:03:22,206] - [trainer.py file line:131] - INFO: tpl_loss: 0.0086529944
[2021-08-10 11:03:22,269] - [trainer.py file line:136] - INFO: adv_loss: -0.0198186655
[2021-08-10 11:03:23,160] - [trainer.py file line:149] - INFO: Epoch 16 evaluation process...
[2021-08-10 11:03:23,816] - [trainer.py file line:178] - INFO: Ref  PSNR (now): 21.949 	 SSIM (now): 0.4064
[2021-08-10 11:03:23,816] - [trainer.py file line:185] - INFO: Ref  PSNR (max): 22.319 (14) 	 SSIM (max): 0.4182 (14)
[2021-08-10 11:03:23,816] - [trainer.py file line:188] - INFO: Evaluation over.
[2021-08-10 11:03:23,817] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:25,861] - [trainer.py file line:111] - INFO: epoch: 17	 batch: 5
[2021-08-10 11:03:25,915] - [trainer.py file line:113] - INFO: rec_loss: 0.0104268575
[2021-08-10 11:03:25,919] - [trainer.py file line:123] - INFO: per_loss: 0.3384326100
[2021-08-10 11:03:25,920] - [trainer.py file line:131] - INFO: tpl_loss: 0.0085229129
[2021-08-10 11:03:25,985] - [trainer.py file line:136] - INFO: adv_loss: -0.0094919307
[2021-08-10 11:03:26,941] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:29,134] - [trainer.py file line:111] - INFO: epoch: 18	 batch: 5
[2021-08-10 11:03:29,188] - [trainer.py file line:113] - INFO: rec_loss: 0.0115684625
[2021-08-10 11:03:29,192] - [trainer.py file line:123] - INFO: per_loss: 0.4322989881
[2021-08-10 11:03:29,193] - [trainer.py file line:131] - INFO: tpl_loss: 0.0084096072
[2021-08-10 11:03:29,256] - [trainer.py file line:136] - INFO: adv_loss: -0.0346473567
[2021-08-10 11:03:30,140] - [trainer.py file line:149] - INFO: Epoch 18 evaluation process...
[2021-08-10 11:03:30,806] - [trainer.py file line:178] - INFO: Ref  PSNR (now): 21.964 	 SSIM (now): 0.4085
[2021-08-10 11:03:30,806] - [trainer.py file line:185] - INFO: Ref  PSNR (max): 22.319 (14) 	 SSIM (max): 0.4182 (14)
[2021-08-10 11:03:30,806] - [trainer.py file line:188] - INFO: Evaluation over.
[2021-08-10 11:03:30,808] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:32,892] - [trainer.py file line:111] - INFO: epoch: 19	 batch: 5
[2021-08-10 11:03:32,945] - [trainer.py file line:113] - INFO: rec_loss: 0.0101372404
[2021-08-10 11:03:32,949] - [trainer.py file line:123] - INFO: per_loss: 0.2810170054
[2021-08-10 11:03:32,950] - [trainer.py file line:131] - INFO: tpl_loss: 0.0086814184
[2021-08-10 11:03:33,005] - [trainer.py file line:136] - INFO: adv_loss: -0.0579216555
[2021-08-10 11:03:33,897] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:36,083] - [trainer.py file line:111] - INFO: epoch: 20	 batch: 5
[2021-08-10 11:03:36,137] - [trainer.py file line:113] - INFO: rec_loss: 0.0106913317
[2021-08-10 11:03:36,141] - [trainer.py file line:123] - INFO: per_loss: 0.2261509895
[2021-08-10 11:03:36,142] - [trainer.py file line:131] - INFO: tpl_loss: 0.0079014618
[2021-08-10 11:03:36,196] - [trainer.py file line:136] - INFO: adv_loss: 0.0142691601
[2021-08-10 11:03:37,098] - [trainer.py file line:149] - INFO: Epoch 20 evaluation process...
[2021-08-10 11:03:38,092] - [trainer.py file line:178] - INFO: Ref  PSNR (now): 22.781 	 SSIM (now): 0.4040
[2021-08-10 11:03:38,093] - [trainer.py file line:185] - INFO: Ref  PSNR (max): 22.781 (20) 	 SSIM (max): 0.4182 (14)
[2021-08-10 11:03:38,093] - [trainer.py file line:188] - INFO: Evaluation over.
[2021-08-10 11:03:38,095] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:40,499] - [trainer.py file line:111] - INFO: epoch: 21	 batch: 5
[2021-08-10 11:03:40,554] - [trainer.py file line:113] - INFO: rec_loss: 0.0107816951
[2021-08-10 11:03:40,558] - [trainer.py file line:123] - INFO: per_loss: 0.3781730533
[2021-08-10 11:03:40,559] - [trainer.py file line:131] - INFO: tpl_loss: 0.0091748396
[2021-08-10 11:03:40,616] - [trainer.py file line:136] - INFO: adv_loss: -0.0099358540
[2021-08-10 11:03:41,624] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:44,269] - [trainer.py file line:111] - INFO: epoch: 22	 batch: 5
[2021-08-10 11:03:44,323] - [trainer.py file line:113] - INFO: rec_loss: 0.0105952313
[2021-08-10 11:03:44,327] - [trainer.py file line:123] - INFO: per_loss: 0.3276370764
[2021-08-10 11:03:44,328] - [trainer.py file line:131] - INFO: tpl_loss: 0.0089519676
[2021-08-10 11:03:44,398] - [trainer.py file line:136] - INFO: adv_loss: -0.1227207631
[2021-08-10 11:03:45,315] - [trainer.py file line:149] - INFO: Epoch 22 evaluation process...
[2021-08-10 11:03:45,993] - [trainer.py file line:178] - INFO: Ref  PSNR (now): 23.049 	 SSIM (now): 0.4080
[2021-08-10 11:03:45,994] - [trainer.py file line:185] - INFO: Ref  PSNR (max): 23.049 (22) 	 SSIM (max): 0.4182 (14)
[2021-08-10 11:03:45,994] - [trainer.py file line:188] - INFO: Evaluation over.
[2021-08-10 11:03:45,995] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:48,174] - [trainer.py file line:111] - INFO: epoch: 23	 batch: 5
[2021-08-10 11:03:48,228] - [trainer.py file line:113] - INFO: rec_loss: 0.0111113312
[2021-08-10 11:03:48,232] - [trainer.py file line:123] - INFO: per_loss: 0.4252164662
[2021-08-10 11:03:48,233] - [trainer.py file line:131] - INFO: tpl_loss: 0.0085378587
[2021-08-10 11:03:48,306] - [trainer.py file line:136] - INFO: adv_loss: 0.0668077320
[2021-08-10 11:03:49,248] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:51,799] - [trainer.py file line:111] - INFO: epoch: 24	 batch: 5
[2021-08-10 11:03:51,848] - [trainer.py file line:113] - INFO: rec_loss: 0.0126683209
[2021-08-10 11:03:51,852] - [trainer.py file line:123] - INFO: per_loss: 0.5359801054
[2021-08-10 11:03:51,855] - [trainer.py file line:131] - INFO: tpl_loss: 0.0091757728
[2021-08-10 11:03:51,939] - [trainer.py file line:136] - INFO: adv_loss: -0.0521419086
[2021-08-10 11:03:52,889] - [trainer.py file line:149] - INFO: Epoch 24 evaluation process...
[2021-08-10 11:03:53,529] - [trainer.py file line:178] - INFO: Ref  PSNR (now): 23.100 	 SSIM (now): 0.4143
[2021-08-10 11:03:53,530] - [trainer.py file line:185] - INFO: Ref  PSNR (max): 23.100 (24) 	 SSIM (max): 0.4182 (14)
[2021-08-10 11:03:53,530] - [trainer.py file line:188] - INFO: Evaluation over.
[2021-08-10 11:03:53,531] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:55,694] - [trainer.py file line:111] - INFO: epoch: 25	 batch: 5
[2021-08-10 11:03:55,745] - [trainer.py file line:113] - INFO: rec_loss: 0.0123758605
[2021-08-10 11:03:55,750] - [trainer.py file line:123] - INFO: per_loss: 0.5145385861
[2021-08-10 11:03:55,751] - [trainer.py file line:131] - INFO: tpl_loss: 0.0090569491
[2021-08-10 11:03:55,802] - [trainer.py file line:136] - INFO: adv_loss: 0.0134649016
[2021-08-10 11:03:56,771] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:03:59,270] - [trainer.py file line:111] - INFO: epoch: 26	 batch: 5
[2021-08-10 11:03:59,324] - [trainer.py file line:113] - INFO: rec_loss: 0.0114904335
[2021-08-10 11:03:59,328] - [trainer.py file line:123] - INFO: per_loss: 0.4059105515
[2021-08-10 11:03:59,329] - [trainer.py file line:131] - INFO: tpl_loss: 0.0085818283
[2021-08-10 11:03:59,394] - [trainer.py file line:136] - INFO: adv_loss: 0.0513917506
[2021-08-10 11:04:00,524] - [trainer.py file line:149] - INFO: Epoch 26 evaluation process...
[2021-08-10 11:04:01,312] - [trainer.py file line:178] - INFO: Ref  PSNR (now): 23.014 	 SSIM (now): 0.3996
[2021-08-10 11:04:01,313] - [trainer.py file line:185] - INFO: Ref  PSNR (max): 23.100 (24) 	 SSIM (max): 0.4182 (14)
[2021-08-10 11:04:01,313] - [trainer.py file line:188] - INFO: Evaluation over.
[2021-08-10 11:04:01,314] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:04:03,708] - [trainer.py file line:111] - INFO: epoch: 27	 batch: 5
[2021-08-10 11:04:03,730] - [trainer.py file line:113] - INFO: rec_loss: 0.0109331897
[2021-08-10 11:04:03,740] - [trainer.py file line:123] - INFO: per_loss: 0.4348204732
[2021-08-10 11:04:03,746] - [trainer.py file line:131] - INFO: tpl_loss: 0.0084223794
[2021-08-10 11:04:03,848] - [trainer.py file line:136] - INFO: adv_loss: -0.0367283411
[2021-08-10 11:04:04,733] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:04:07,079] - [trainer.py file line:111] - INFO: epoch: 28	 batch: 5
[2021-08-10 11:04:07,133] - [trainer.py file line:113] - INFO: rec_loss: 0.0094736749
[2021-08-10 11:04:07,137] - [trainer.py file line:123] - INFO: per_loss: 0.2299004942
[2021-08-10 11:04:07,138] - [trainer.py file line:131] - INFO: tpl_loss: 0.0079043237
[2021-08-10 11:04:07,211] - [trainer.py file line:136] - INFO: adv_loss: -0.1560535431
[2021-08-10 11:04:08,334] - [trainer.py file line:149] - INFO: Epoch 28 evaluation process...
[2021-08-10 11:04:09,267] - [trainer.py file line:178] - INFO: Ref  PSNR (now): 23.338 	 SSIM (now): 0.4038
[2021-08-10 11:04:09,267] - [trainer.py file line:185] - INFO: Ref  PSNR (max): 23.338 (28) 	 SSIM (max): 0.4182 (14)
[2021-08-10 11:04:09,267] - [trainer.py file line:188] - INFO: Evaluation over.
[2021-08-10 11:04:09,269] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:04:11,452] - [trainer.py file line:111] - INFO: epoch: 29	 batch: 5
[2021-08-10 11:04:11,504] - [trainer.py file line:113] - INFO: rec_loss: 0.0093600722
[2021-08-10 11:04:11,508] - [trainer.py file line:123] - INFO: per_loss: 0.3457905650
[2021-08-10 11:04:11,509] - [trainer.py file line:131] - INFO: tpl_loss: 0.0081746215
[2021-08-10 11:04:11,571] - [trainer.py file line:136] - INFO: adv_loss: -0.0246341676
[2021-08-10 11:04:12,716] - [trainer.py file line:70] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-10 11:04:15,502] - [trainer.py file line:111] - INFO: epoch: 30	 batch: 5
[2021-08-10 11:04:15,519] - [trainer.py file line:113] - INFO: rec_loss: 0.0094714463
[2021-08-10 11:04:15,528] - [trainer.py file line:123] - INFO: per_loss: 0.2855677605
[2021-08-10 11:04:15,533] - [trainer.py file line:131] - INFO: tpl_loss: 0.0077274940
[2021-08-10 11:04:15,636] - [trainer.py file line:136] - INFO: adv_loss: -0.0232049227
[2021-08-10 11:04:16,600] - [trainer.py file line:141] - INFO: saving the model...
[2021-08-10 11:04:16,953] - [trainer.py file line:149] - INFO: Epoch 30 evaluation process...
[2021-08-10 11:04:18,042] - [trainer.py file line:178] - INFO: Ref  PSNR (now): 22.968 	 SSIM (now): 0.3952
[2021-08-10 11:04:18,042] - [trainer.py file line:185] - INFO: Ref  PSNR (max): 23.338 (28) 	 SSIM (max): 0.4182 (14)
[2021-08-10 11:04:18,042] - [trainer.py file line:188] - INFO: Evaluation over.
