[2021-08-13 13:42:23,092] - [trainer.py file line:81] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-13 13:42:49,764] - [trainer.py file line:260] - INFO: Ref  PSNR (now): 23.255 	 SSIM (now): 0.4426
[2021-08-13 13:42:49,764] - [trainer.py file line:267] - INFO: Ref  PSNR (max): 23.255 (6) 	 SSIM (max): 0.4426 (6)
[2021-08-13 13:42:49,764] - [trainer.py file line:270] - INFO: Evaluation over.
[2021-08-13 13:42:49,766] - [trainer.py file line:81] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-13 13:42:51,717] - [trainer.py file line:114] - INFO: epoch: 7	 batch: 5
[2021-08-13 13:42:51,770] - [trainer.py file line:116] - INFO: rec_loss: 0.0939820036
[2021-08-13 13:42:51,774] - [trainer.py file line:126] - INFO: per_loss: 0.0000083556
[2021-08-13 13:42:51,777] - [trainer.py file line:134] - INFO: tpl_loss: 0.0000066944
[2021-08-13 13:42:51,811] - [trainer.py file line:139] - INFO: adv_loss: 0.0000017005
[2021-08-13 13:42:51,811] - [trainer.py file line:141] - INFO: total_loss: 0.0939987525
[2021-08-13 13:42:52,598] - [trainer.py file line:81] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-13 13:42:54,734] - [trainer.py file line:114] - INFO: epoch: 8	 batch: 5
[2021-08-13 13:42:54,789] - [trainer.py file line:116] - INFO: rec_loss: 0.0857556313
[2021-08-13 13:42:54,792] - [trainer.py file line:126] - INFO: per_loss: 0.0000072772
[2021-08-13 13:42:54,794] - [trainer.py file line:134] - INFO: tpl_loss: 0.0000058314
[2021-08-13 13:42:54,827] - [trainer.py file line:139] - INFO: adv_loss: 0.0000033295
[2021-08-13 13:42:54,827] - [trainer.py file line:141] - INFO: total_loss: 0.0857720748
[2021-08-13 13:42:55,596] - [trainer.py file line:155] - INFO: Epoch 8 evaluation process...
[2021-08-13 13:42:56,596] - [trainer.py file line:204] - INFO: val_rec_loss: 0.1139084324
[2021-08-13 13:42:56,597] - [trainer.py file line:205] - INFO: val_per_loss: 0.0000111386
[2021-08-13 13:42:56,597] - [trainer.py file line:206] - INFO: val_tpl_loss: 0.0000084378
[2021-08-13 13:42:56,597] - [trainer.py file line:207] - INFO: val_adv_loss: 0.0000020954
[2021-08-13 13:42:56,597] - [trainer.py file line:208] - INFO: total_val_loss: 0.1139301062
[2021-08-13 13:42:56,597] - [trainer.py file line:214] - INFO: saving the model...
[2021-08-13 13:42:56,732] - [trainer.py file line:230] - INFO: saving the model...
[2021-08-13 13:42:56,847] - [trainer.py file line:247] - INFO: saving the model...
[2021-08-13 13:42:56,970] - [trainer.py file line:260] - INFO: Ref  PSNR (now): 23.802 	 SSIM (now): 0.4511
[2021-08-13 13:42:56,970] - [trainer.py file line:267] - INFO: Ref  PSNR (max): 23.802 (8) 	 SSIM (max): 0.4511 (8)
[2021-08-13 13:42:56,970] - [trainer.py file line:270] - INFO: Evaluation over.
[2021-08-13 13:42:56,972] - [trainer.py file line:81] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-13 13:42:58,724] - [trainer.py file line:114] - INFO: epoch: 9	 batch: 5
[2021-08-13 13:42:58,779] - [trainer.py file line:116] - INFO: rec_loss: 0.1007359847
[2021-08-13 13:42:58,782] - [trainer.py file line:126] - INFO: per_loss: 0.0000084777
[2021-08-13 13:42:58,784] - [trainer.py file line:134] - INFO: tpl_loss: 0.0000067844
[2021-08-13 13:42:58,817] - [trainer.py file line:139] - INFO: adv_loss: 0.0000032230
[2021-08-13 13:42:58,817] - [trainer.py file line:141] - INFO: total_loss: 0.1007544771
[2021-08-13 13:42:59,614] - [trainer.py file line:81] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-13 13:43:01,853] - [trainer.py file line:114] - INFO: epoch: 10	 batch: 5
[2021-08-13 13:43:01,906] - [trainer.py file line:116] - INFO: rec_loss: 0.0904285014
[2021-08-13 13:43:01,910] - [trainer.py file line:126] - INFO: per_loss: 0.0000064030
[2021-08-13 13:43:01,911] - [trainer.py file line:134] - INFO: tpl_loss: 0.0000062166
[2021-08-13 13:43:01,945] - [trainer.py file line:139] - INFO: adv_loss: 0.0000042117
[2021-08-13 13:43:01,945] - [trainer.py file line:141] - INFO: total_loss: 0.0904453248
[2021-08-13 13:43:02,730] - [trainer.py file line:155] - INFO: Epoch 10 evaluation process...
[2021-08-13 13:43:03,788] - [trainer.py file line:204] - INFO: val_rec_loss: 0.1163401753
[2021-08-13 13:43:03,788] - [trainer.py file line:205] - INFO: val_per_loss: 0.0000108190
[2021-08-13 13:43:03,788] - [trainer.py file line:206] - INFO: val_tpl_loss: 0.0000086816
[2021-08-13 13:43:03,788] - [trainer.py file line:207] - INFO: val_adv_loss: 0.0000034020
[2021-08-13 13:43:03,788] - [trainer.py file line:208] - INFO: total_val_loss: 0.1163630784
[2021-08-13 13:43:03,788] - [trainer.py file line:247] - INFO: saving the model...
[2021-08-13 13:43:03,911] - [trainer.py file line:260] - INFO: Ref  PSNR (now): 23.661 	 SSIM (now): 0.4516
[2021-08-13 13:43:03,911] - [trainer.py file line:267] - INFO: Ref  PSNR (max): 23.802 (8) 	 SSIM (max): 0.4516 (10)
[2021-08-13 13:43:03,911] - [trainer.py file line:270] - INFO: Evaluation over.
[2021-08-13 13:43:03,912] - [trainer.py file line:81] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-13 13:43:05,819] - [trainer.py file line:114] - INFO: epoch: 11	 batch: 5
[2021-08-13 13:43:05,869] - [trainer.py file line:116] - INFO: rec_loss: 0.0887851119
[2021-08-13 13:43:05,881] - [trainer.py file line:126] - INFO: per_loss: 0.0000074325
[2021-08-13 13:43:05,884] - [trainer.py file line:134] - INFO: tpl_loss: 0.0000058450
[2021-08-13 13:43:05,918] - [trainer.py file line:139] - INFO: adv_loss: 0.0000067805
[2021-08-13 13:43:05,918] - [trainer.py file line:141] - INFO: total_loss: 0.0888051689
[2021-08-13 13:43:06,692] - [trainer.py file line:81] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-13 13:43:08,475] - [trainer.py file line:114] - INFO: epoch: 12	 batch: 5
[2021-08-13 13:43:08,530] - [trainer.py file line:116] - INFO: rec_loss: 0.1042132229
[2021-08-13 13:43:08,533] - [trainer.py file line:126] - INFO: per_loss: 0.0000093960
[2021-08-13 13:43:08,535] - [trainer.py file line:134] - INFO: tpl_loss: 0.0000073856
[2021-08-13 13:43:08,568] - [trainer.py file line:139] - INFO: adv_loss: 0.0000071422
[2021-08-13 13:43:08,568] - [trainer.py file line:141] - INFO: total_loss: 0.1042371467
[2021-08-13 13:43:09,495] - [trainer.py file line:155] - INFO: Epoch 12 evaluation process...
[2021-08-13 13:43:10,553] - [trainer.py file line:204] - INFO: val_rec_loss: 0.1153105497
[2021-08-13 13:43:10,553] - [trainer.py file line:205] - INFO: val_per_loss: 0.0000102630
[2021-08-13 13:43:10,553] - [trainer.py file line:206] - INFO: val_tpl_loss: 0.0000075192
[2021-08-13 13:43:10,553] - [trainer.py file line:207] - INFO: val_adv_loss: 0.0000065913
[2021-08-13 13:43:10,553] - [trainer.py file line:208] - INFO: total_val_loss: 0.1153349206
[2021-08-13 13:43:10,553] - [trainer.py file line:247] - INFO: saving the model...
[2021-08-13 13:43:10,674] - [trainer.py file line:260] - INFO: Ref  PSNR (now): 23.788 	 SSIM (now): 0.4538
[2021-08-13 13:43:10,674] - [trainer.py file line:267] - INFO: Ref  PSNR (max): 23.802 (8) 	 SSIM (max): 0.4538 (12)
[2021-08-13 13:43:10,674] - [trainer.py file line:270] - INFO: Evaluation over.
[2021-08-13 13:43:10,675] - [trainer.py file line:81] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-13 13:43:12,714] - [trainer.py file line:114] - INFO: epoch: 13	 batch: 5
[2021-08-13 13:43:12,769] - [trainer.py file line:116] - INFO: rec_loss: 0.0946934968
[2021-08-13 13:43:12,773] - [trainer.py file line:126] - INFO: per_loss: 0.0000078795
[2021-08-13 13:43:12,775] - [trainer.py file line:134] - INFO: tpl_loss: 0.0000067990
[2021-08-13 13:43:12,808] - [trainer.py file line:139] - INFO: adv_loss: 0.0000083816
[2021-08-13 13:43:12,808] - [trainer.py file line:141] - INFO: total_loss: 0.0947165638
[2021-08-13 13:43:13,743] - [trainer.py file line:81] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-13 13:43:15,953] - [trainer.py file line:114] - INFO: epoch: 14	 batch: 5
[2021-08-13 13:43:16,005] - [trainer.py file line:116] - INFO: rec_loss: 0.0828691944
[2021-08-13 13:43:16,009] - [trainer.py file line:126] - INFO: per_loss: 0.0000051763
[2021-08-13 13:43:16,010] - [trainer.py file line:134] - INFO: tpl_loss: 0.0000054543
[2021-08-13 13:43:16,044] - [trainer.py file line:139] - INFO: adv_loss: 0.0000085421
[2021-08-13 13:43:16,044] - [trainer.py file line:141] - INFO: total_loss: 0.0828883722
[2021-08-13 13:43:16,896] - [trainer.py file line:155] - INFO: Epoch 14 evaluation process...
[2021-08-13 13:43:18,173] - [trainer.py file line:204] - INFO: val_rec_loss: 0.1073807850
[2021-08-13 13:43:18,173] - [trainer.py file line:205] - INFO: val_per_loss: 0.0000104116
[2021-08-13 13:43:18,173] - [trainer.py file line:206] - INFO: val_tpl_loss: 0.0000080266
[2021-08-13 13:43:18,173] - [trainer.py file line:207] - INFO: val_adv_loss: 0.0000057127
[2021-08-13 13:43:18,173] - [trainer.py file line:208] - INFO: total_val_loss: 0.1074049324
[2021-08-13 13:43:18,174] - [trainer.py file line:214] - INFO: saving the model...
[2021-08-13 13:43:18,305] - [trainer.py file line:230] - INFO: saving the model...
[2021-08-13 13:43:18,440] - [trainer.py file line:247] - INFO: saving the model...
[2021-08-13 13:43:18,562] - [trainer.py file line:260] - INFO: Ref  PSNR (now): 24.453 	 SSIM (now): 0.4563
[2021-08-13 13:43:18,562] - [trainer.py file line:267] - INFO: Ref  PSNR (max): 24.453 (14) 	 SSIM (max): 0.4563 (14)
[2021-08-13 13:43:18,562] - [trainer.py file line:270] - INFO: Evaluation over.
[2021-08-13 13:43:18,564] - [trainer.py file line:81] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-13 13:43:20,719] - [trainer.py file line:114] - INFO: epoch: 15	 batch: 5
[2021-08-13 13:43:20,770] - [trainer.py file line:116] - INFO: rec_loss: 0.0957628936
[2021-08-13 13:43:20,773] - [trainer.py file line:126] - INFO: per_loss: 0.0000075070
[2021-08-13 13:43:20,775] - [trainer.py file line:134] - INFO: tpl_loss: 0.0000065389
[2021-08-13 13:43:20,831] - [trainer.py file line:139] - INFO: adv_loss: 0.0000111981
[2021-08-13 13:43:20,831] - [trainer.py file line:141] - INFO: total_loss: 0.0957881436
[2021-08-13 13:43:21,718] - [trainer.py file line:147] - INFO: saving the model...
[2021-08-13 13:43:21,834] - [trainer.py file line:81] - INFO: Current epoch learning rate: 1.000000e-04
[2021-08-13 13:43:24,136] - [trainer.py file line:114] - INFO: epoch: 16	 batch: 5
[2021-08-13 13:43:24,189] - [trainer.py file line:116] - INFO: rec_loss: 0.0841613635
[2021-08-13 13:43:24,192] - [trainer.py file line:126] - INFO: per_loss: 0.0000052176
[2021-08-13 13:43:24,194] - [trainer.py file line:134] - INFO: tpl_loss: 0.0000052657
[2021-08-13 13:43:24,255] - [trainer.py file line:139] - INFO: adv_loss: 0.0000135689
[2021-08-13 13:43:24,256] - [trainer.py file line:141] - INFO: total_loss: 0.0841854140
[2021-08-13 13:43:25,158] - [trainer.py file line:155] - INFO: Epoch 16 evaluation process...
[2021-08-13 13:43:26,533] - [trainer.py file line:204] - INFO: val_rec_loss: 0.1070863232
[2021-08-13 13:43:26,534] - [trainer.py file line:205] - INFO: val_per_loss: 0.0000103905
[2021-08-13 13:43:26,534] - [trainer.py file line:206] - INFO: val_tpl_loss: 0.0000077127
[2021-08-13 13:43:26,534] - [trainer.py file line:207] - INFO: val_adv_loss: 0.0000072787
[2021-08-13 13:43:26,534] - [trainer.py file line:208] - INFO: total_val_loss: 0.1071117073
[2021-08-13 13:43:26,535] - [trainer.py file line:214] - INFO: saving the model...
[2021-08-13 13:43:26,742] - [trainer.py file line:230] - INFO: saving the model...
[2021-08-13 13:43:26,855] - [trainer.py file line:247] - INFO: saving the model...
[2021-08-13 13:43:26,974] - [trainer.py file line:260] - INFO: Ref  PSNR (now): 24.506 	 SSIM (now): 0.4605
[2021-08-13 13:43:26,974] - [trainer.py file line:267] - INFO: Ref  PSNR (max): 24.506 (16) 	 SSIM (max): 0.4605 (16)
[2021-08-13 13:43:26,974] - [trainer.py file line:270] - INFO: Evaluation over.
[2021-08-13 13:43:26,975] - [trainer.py file line:81] - INFO: Current epoch learning rate: 1.000000e-04
